date,usd,euro,yen,rupee
20-03-1981,516.75,368.96,106150.6,4209.54
23-03-1981,526,381.39,111688.58,4381.81
24-03-1981,536.25,387.98,110722.7,4355.65
25-03-1981,528,382.54,111328.78,4391.73
26-03-1981,539.5,394.11,112826.94,4424.8
27-03-1981,538.75,396.44,115555.53,4543.97
30-03-1981,526.5,386.36,111897.94,4350.26
31-03-1981,513.75,375.1,108590.32,4240.49
01-04-1981,514.25,375.2,109617.08,4269.62
02-04-1981,519.5,380.19,110520.73,4291.26
03-04-1981,523,385.63,111559.75,4351.25
06-04-1981,533.75,398.87,112800.19,4433.2
07-04-1981,514.25,382.04,110423.77,4330.66
08-04-1981,508.5,375.31,108494.87,4168
09-04-1981,503,374.19,109514.37,4214.21
10-04-1981,493.5,368.13,105648.34,4061.77
13-04-1981,473.75,356.56,102865.81,3910.33
14-04-1981,483,362.53,103919.87,3993.05
15-04-1981,476.25,360.57,103972.86,4009.37
16-04-1981,482.5,365.61,104503.91,3967.8
17-04-1981,482.5,365.61,104503.91,3967.8
20-04-1981,482.5,365.61,104503.91,3967.8
21-04-1981,481,364.9,105069.04,3986.41
22-04-1981,501,376.17,107846.14,4061.62
23-04-1981,488.5,367.71,105452.51,4029.48
24-04-1981,494.5,374.3,105648.06,4063.67
27-04-1981,483,365.6,103600.35,4019.8
28-04-1981,482.75,366.28,103473.35,4020.41
29-04-1981,477.25,365.77,102735.13,3975.74
30-04-1981,482.75,369.74,103761.71,3998.47
01-05-1981,487.5,373.06,104558.73,3996.96
04-05-1981,487.5,373.06,104558.73,3996.96
05-05-1981,476.25,374.62,103777.61,3964.91
06-05-1981,482,377.07,104714.21,4010.74
07-05-1981,477.75,375.5,104451.31,4003.7
08-05-1981,485.75,379.19,104806.49,3999.87
11-05-1981,493,390.76,109161.84,4166.26
12-05-1981,484,385.58,107056.12,4077.58
13-05-1981,484.25,385.67,107200.93,4106.38
14-05-1981,476.5,382.29,106951.47,4061.17
15-05-1981,485,388.95,107623,4078.85
18-05-1981,481.75,384.68,106993.25,4023.78
19-05-1981,481.5,385.25,106815.76,4091.23
20-05-1981,479.75,382.64,105590.12,4035.01
21-05-1981,475,382.33,106808.41,4079.85
22-05-1981,472.75,380.11,105120.44,3956.26
25-05-1981,472.75,380.11,105120.44,3956.26
26-05-1981,466.5,376.13,105168.92,3976.45
27-05-1981,466.75,377.8,105258.1,3980.62
28-05-1981,479,385.34,105883.65,3990.8
29-05-1981,479.25,386.14,107187.18,4046.47
01-06-1981,483.25,389.69,106972.31,4080.15
02-06-1981,474,387.16,105945.14,4063.6
03-06-1981,475.5,387.8,105959.91,4103.82
04-06-1981,462.5,385.75,105114.98,4083.71
05-06-1981,460,384.49,104970.5,4022.99
08-06-1981,473.5,394.14,104987.22,3971.97
09-06-1981,460.5,382.97,105639.49,4030.41
10-06-1981,465.25,381.98,104434.46,3978.85
11-06-1981,464.25,385.84,104980.67,4014.26
12-06-1981,472,391.83,104771.08,4020.01
15-06-1981,471.75,384.39,103780.27,3986.1
16-06-1981,461.5,375.72,102762.92,3974.81
17-06-1981,461.75,375.41,102379.44,3930.35
18-06-1981,459,376.84,102331.36,3946.38
19-06-1981,458.25,377.79,102291.66,3922.58
22-06-1981,462,378.4,102834.21,3930.19
23-06-1981,466.5,381.51,103165.35,3962.81
24-06-1981,462,379.97,103061.28,3983.51
25-06-1981,446.5,369.97,102407.85,3963.86
26-06-1981,442,365.3,99698.96,3847.1
29-06-1981,428.75,355.08,97431.98,3779.51
30-06-1981,426,353.4,95631.79,3703.76
01-07-1981,422,352.32,96114.65,3723.05
02-07-1981,414.5,346.51,92979.09,3620.99
03-07-1981,414,346.33,94494.52,3641.41
06-07-1981,403.75,341.69,92886.82,3513.77
07-07-1981,405,341.9,92316.41,3550.72
08-07-1981,397.75,339.51,91726.6,3552.97
09-07-1981,406.25,346.5,92985.37,3610.1
10-07-1981,416.5,352.21,94837.14,3666.83
13-07-1981,413,346.93,95436.33,3695.38
14-07-1981,402.25,340.93,93196.1,3596.07
15-07-1981,412.25,344.81,94095.83,3590.94
16-07-1981,418.25,349.22,96464.43,3697.87
17-07-1981,415,348.41,96068.25,3651.76
20-07-1981,412.5,349.07,96656.11,3684.25
21-07-1981,406,346.47,95616.46,3666.3
22-07-1981,411.5,347.84,96004.26,3635.38
23-07-1981,407.75,344.71,96347.57,3687.24
24-07-1981,407.5,344.86,95535.22,3628.48
27-07-1981,408.75,345.05,96782.2,3655.48
28-07-1981,401.5,339.86,95561.24,3585.42
29-07-1981,401.5,341.04,96221.09,3597.97
30-07-1981,402.25,342.1,96030.07,3596.81
31-07-1981,406,346.87,97366.89,3655.12
03-08-1981,392.5,341.69,96353.85,3581.66
04-08-1981,391.25,341.72,96396.68,3597.02
05-08-1981,392.4,340.46,94671.84,3563.7
06-08-1981,393.25,342.58,94795.69,3607.37
07-08-1981,397.25,348.03,93653.18,3651.11
10-08-1981,393.75,349.64,92720.21,3608.87
11-08-1981,401,355.37,93517.37,3640.97
12-08-1981,417.5,361.56,93923.6,3671.53
13-08-1981,407.25,355.21,94481.39,3688.93
14-08-1981,413,361.88,96092.74,3716.02
17-08-1981,411.5,356.53,94033.42,3669.21
18-08-1981,420,362.26,96673.75,3799.36
19-08-1981,431.5,373.43,99856.51,3891.89
20-08-1981,429,368.31,98482.73,3831.98
21-08-1981,429.5,365.93,97417.59,3784.78
24-08-1981,422,361.37,97910.01,3838.07
25-08-1981,409.75,356,94661.52,3714.8
26-08-1981,414,355.47,95049.36,3694.87
27-08-1981,411.75,353.74,95821.33,3728.43
28-08-1981,425,362.53,97572.74,3820.06
31-08-1981,425,362.53,97572.74,3820.06
01-09-1981,421.5,359.91,97588.68,3818.28
02-09-1981,430,364.8,99063.57,3883.78
03-09-1981,436.5,368.65,100249.4,3915.03
04-09-1981,439.5,369.81,101152.92,3961.01
07-09-1981,436.5,368.73,100883.06,3984.82
08-09-1981,439,372.04,100990.9,3994.96
09-09-1981,436.75,369.74,102008.68,4015.05
10-09-1981,451.5,378.61,102665.09,4037.58
11-09-1981,448.25,375.96,103615.6,4134.65
14-09-1981,451.25,377.28,105122.7,4189.57
15-09-1981,456,373.25,102671.1,4055.56
16-09-1981,449,363.51,102027.76,4036.72
17-09-1981,459,367.08,103308.69,4154.32
18-09-1981,447,356.81,101024.89,4050.46
21-09-1981,463.5,362.99,103035.26,4141.22
22-09-1981,462,368.29,104373.96,4200.68
23-09-1981,456.5,367.51,104516.1,4219.69
24-09-1981,446.25,362.93,103118.95,4158.83
25-09-1981,450.5,367.57,103820.27,4173.47
28-09-1981,421.5,344.7,98754.89,3907.2
29-09-1981,431.75,350.21,100113.61,3956.45
30-09-1981,428.75,349.87,99122.94,3870.4
01-10-1981,436.75,356.54,101463.59,3940.61
02-10-1981,435,352.31,100619.65,3946.19
05-10-1981,441.25,354.32,100646.42,3978.21
06-10-1981,443,356.66,99321.82,3977.69
07-10-1981,445.5,357.13,101547.7,4015.1
08-10-1981,443.25,354.44,100450.01,3948.11
09-10-1981,453.5,363.96,103387.61,4101.17
12-10-1981,449.5,355.65,102767.93,4125.19
13-10-1981,443.25,354.05,101146.28,4073.01
14-10-1981,444.25,357.13,101749.71,4061.86
15-10-1981,446.65,359.84,103005.55,4093.46
16-10-1981,443.75,356.61,101245.29,4031.5
19-10-1981,436.7,352.64,102454.98,4033.56
20-10-1981,437.3,353.74,101733.14,4064.64
21-10-1981,429,352,101246.16,4026.17
22-10-1981,433.75,357.09,101604.2,4012.59
23-10-1981,432.5,355.07,100683.98,3993.68
26-10-1981,426,354.8,101012.83,3983.6
27-10-1981,427.4,355.26,100215.51,3923.47
28-10-1981,430.8,356.22,100755.57,3928.44
29-10-1981,424.5,348.65,98981.98,3834.57
30-10-1981,427,347.03,99984.75,3876.38
02-11-1981,430,345.82,98833.25,3923.41
03-11-1981,428.25,344.53,98005.05,3909.68
04-11-1981,431.25,345.87,97996.36,3939.91
05-11-1981,428.5,345.66,97945.9,3933.28
06-11-1981,428.25,346.22,98197.01,3925
09-11-1981,429.75,343.49,97533.3,3908.14
10-11-1981,418.5,338.26,97241.38,3896.83
11-11-1981,412,331.25,94114.93,3757.7
12-11-1981,411.5,330.57,93642.28,3721.46
13-11-1981,412.5,332.13,94061.32,3753.99
16-11-1981,404.25,327.45,92050.32,3707.61
17-11-1981,398.75,324.64,88651.88,3621.4
18-11-1981,403.75,326.95,89021.24,3630.18
19-11-1981,401,325.33,88318.6,3648.4
20-11-1981,401.5,327.77,87738.63,3669.22
23-11-1981,396.75,323.35,86186.49,3613.8
24-11-1981,399.25,322.95,85885.89,3604.75
25-11-1981,409.5,331.17,87991.21,3695.14
26-11-1981,409.5,330.45,88509.56,3717.38
27-11-1981,411.5,331.1,88587.24,3710.01
30-11-1981,414.5,332.94,88997.77,3814.95
01-12-1981,402.5,325.66,87320.45,3727.01
02-12-1981,406.75,327.57,86932.38,3698.32
03-12-1981,416.5,337.39,90837.54,3842.72
04-12-1981,426,343.88,91373.14,3869.99
07-12-1981,416.75,338.22,90723.76,3831.52
08-12-1981,415.25,338.41,90822.81,3835.3
09-12-1981,410.25,333,88976.22,3720.95
10-12-1981,405.5,332.09,90331.08,3747.97
11-12-1981,409.75,336.67,89608.14,3890.8
14-12-1981,417.5,346.07,92563.05,3828.26
15-12-1981,413.25,338.94,89861.9,3736.94
16-12-1981,416.75,341.81,91197.03,3776.34
17-12-1981,416.25,341.4,91264.53,3776.84
18-12-1981,415.75,340.99,90769.86,3765.51
21-12-1981,410.5,339.2,91159.86,3812.14
22-12-1981,399.6,330.19,88510.05,3692.38
23-12-1981,400.4,330.85,88041.13,3667.81
24-12-1981,400.4,329.86,89029.7,3678.75
25-12-1981,400.4,329.86,89029.7,3678.75
28-12-1981,400.4,329.86,89029.7,3678.75
29-12-1981,395,325.42,87997.88,3612.39
30-12-1981,397.5,327.48,87205.51,3598.47
31-12-1981,397.5,327.48,87899.49,3625.14
01-01-1982,397.5,327.48,87899.49,3625.14
04-01-1982,395,321.34,87401.06,3620.31
05-01-1982,403.5,328.25,87996.92,3656.48
06-01-1982,401.5,326.62,88277.04,3655.98
07-01-1982,396.5,322.56,88010.13,3610.74
08-01-1982,400.25,325.61,88078.43,3629.47
11-01-1982,388.25,321.79,87532.54,3615.58
12-01-1982,389,322.41,86788.86,3573.64
13-01-1982,380,314.95,86805.76,3559.68
14-01-1982,374.75,310.6,83340.63,3391.07
15-01-1982,379.25,314.33,84685.83,3439.07
18-01-1982,373.75,312.37,83344.53,3343.6
19-01-1982,375.25,313.63,84695.84,3425.99
20-01-1982,371.5,310.49,83827.28,3394.84
21-01-1982,376,314.25,84674.33,3433.19
22-01-1982,377.25,315.3,85703.49,3458.93
25-01-1982,372,315.21,85503.65,3422.15
26-01-1982,376.5,319.02,85263.05,3395.9
27-01-1982,381.75,323.47,87765.14,3492.23
28-01-1982,383.5,324.95,88191.36,3474.72
29-01-1982,387,327.92,88640.04,3546.03
01-02-1982,379.5,322.92,88670.26,3501.75
02-02-1982,379.15,322.62,87716.08,3433.3
03-02-1982,378,321.64,88872.39,3465.57
04-02-1982,383.75,326.53,89344.74,3491.99
05-02-1982,384.25,326.96,89765.01,3544.68
08-02-1982,379.75,324.25,89559.82,3481.97
09-02-1982,378.5,323.18,89369.8,3466.41
10-02-1982,382.15,326.3,90395.09,3498.15
11-02-1982,380,324.46,89580.98,3476.5
12-02-1982,377.5,322.33,90218.56,3485.26
15-02-1982,375.25,325.45,90426.6,3451.54
16-02-1982,375.25,325.45,90583.86,3469.69
17-02-1982,374,324.36,90320.5,3473.27
18-02-1982,369.25,320.24,87097.12,3379.94
19-02-1982,369.25,320.24,86010.19,3396.53
22-02-1982,364.25,310.32,83984.97,3324.2
23-02-1982,361,307.55,84638.36,3338.98
24-02-1982,362.75,309.04,84927.29,3359.27
25-02-1982,366.45,312.19,86806.66,3396.09
26-02-1982,362.6,308.91,85939.72,3373.88
01-03-1982,361.25,315.18,85367.25,3322.13
02-03-1982,361.25,315.18,86247.6,3366.03
03-03-1982,353.75,308.64,84426.88,3294.97
04-03-1982,346.5,302.31,82099.37,3198.4
05-03-1982,342.4,298.74,79613.9,3129.17
08-03-1982,330.5,283.92,78589.78,3116.02
09-03-1982,329.25,282.84,77289.37,3019.77
10-03-1982,333,286.06,78995.62,3079.82
11-03-1982,331.75,284.99,79949.76,3091.85
12-03-1982,323.25,277.69,77331.92,2994.42
15-03-1982,312,271.86,75547.31,2915.71
16-03-1982,324.5,282.75,77516.56,2983.05
17-03-1982,316,275.34,75844.95,2908.07
18-03-1982,320,278.83,78017.28,2986.12
19-03-1982,315.75,275.13,77226.96,2945.78
22-03-1982,320.8,284.16,78010.88,2952.38
23-03-1982,329.25,291.65,80094.64,3036.23
24-03-1982,331.75,293.86,81109.56,3092.03
25-03-1982,327.75,290.32,80404.72,3053.99
26-03-1982,322.25,285.45,79661.21,3003.82
29-03-1982,318.5,284.38,78887.84,2976.02
30-03-1982,324.25,289.51,80123.18,3033.97
31-03-1982,320,285.71,79495.53,2987.61
01-04-1982,327,291.96,80168.01,3036.67
02-04-1982,327.75,292.63,80735.7,3047.78
05-04-1982,337.5,301.77,83619.93,3154.75
06-04-1982,345.5,308.93,85882.21,3268.13
07-04-1982,354,316.53,87758,3324.15
08-04-1982,351.5,315.78,87623.8,3278.37
09-04-1982,351.5,315.78,87623.8,3278.37
12-04-1982,351.5,315.78,87623.8,3278.37
13-04-1982,353.5,317.58,86901.41,3293.86
14-04-1982,366.75,329.48,90319.59,3436.49
15-04-1982,363.25,326.34,90007.9,3394.93
16-04-1982,362.75,325.89,90150.52,3408.1
19-04-1982,357,320.01,87761.13,3334.72
20-04-1982,343,307.46,84001.94,3244.55
21-04-1982,346.75,310.82,84352.99,3239.23
22-04-1982,345,309.25,83890.61,3229.51
23-04-1982,352.25,315.75,83665.97,3248.29
26-04-1982,357,315.06,86083.14,3347.79
27-04-1982,351.75,310.42,83650.56,3278.37
28-04-1982,354.5,312.85,85084.89,3333.42
29-04-1982,348.75,307.78,82927.37,3261.98
30-04-1982,361.25,318.81,84104.9,3322.12
03-05-1982,361.25,318.81,84104.9,3320.45
04-05-1982,341.75,301.6,81549.06,3197.41
05-05-1982,338.4,298.64,79949.23,3159.08
06-05-1982,334.5,295.2,78161.22,3089.35
07-05-1982,334.75,295.42,78271.71,3100.48
10-05-1982,329,280.87,77012.04,3024.83
11-05-1982,332.25,283.65,76874.05,3025.76
12-05-1982,331.5,283.01,77910.47,3064.15
13-05-1982,331,282.58,78105.95,3066.66
14-05-1982,333.25,284.5,77972.22,3075.36
17-05-1982,338.5,290.28,79804.68,3131.01
18-05-1982,338,289.85,80002.83,3164.16
19-05-1982,342,293.28,81931.4,3212.8
20-05-1982,342.5,293.71,82493.96,3213.21
21-05-1982,338.5,290.28,82028.04,3193.73
24-05-1982,329,282.98,78885.61,3090.76
25-05-1982,327.9,282.03,78294.25,3035.45
26-05-1982,330.25,284.05,79750.07,3088.66
27-05-1982,324.25,278.89,78126.71,3027.05
28-05-1982,325.25,284.76,79261.67,3072.29
31-05-1982,325.25,284.76,79261.67,3072.29
01-06-1982,318.75,279.07,77630.84,2994.32
02-06-1982,318.5,278.85,77498.88,2948.07
03-06-1982,320.35,280.47,78150.21,2996.45
04-06-1982,318.75,279.07,77585.63,2968.01
07-06-1982,325.25,288.59,79373.6,3012.77
08-06-1982,328.75,291.7,81703.7,3105.19
09-06-1982,326,289.26,81306.75,2994.48
10-06-1982,326.75,289.92,81923.87,3098.95
11-06-1982,325.25,288.59,80967.06,3057.68
14-06-1982,320.75,295.16,80916.61,3053.39
15-06-1982,315,289.87,79264.19,2980.42
16-06-1982,317,291.71,80076.9,2999.37
17-06-1982,309,284.35,79835.97,2984.41
18-06-1982,308.75,284.12,78488.16,2931.58
21-06-1982,296.75,280.2,76399.76,2830.7
22-06-1982,304,287.04,76962.51,2857.58
23-06-1982,304,287.04,77217.33,2858.8
24-06-1982,310.25,292.94,78918.66,2943.03
25-06-1982,305.5,288.46,78291.08,2900.93
28-06-1982,303.75,288,78384.92,2890.28
29-06-1982,309,292.98,79381.16,2961.16
30-06-1982,317.5,301.04,79918.28,2971.91
01-07-1982,310.25,294.16,79857.46,2968.75
02-07-1982,312.75,296.54,80261.06,2995.32
05-07-1982,315.25,297.68,81333.36,3034
06-07-1982,311,293.66,80809.3,3010.8
07-07-1982,306.75,289.65,79242.54,2944.47
08-07-1982,313.5,296.02,80202.08,2995.34
09-07-1982,328.5,310.19,82208.91,3078.84
12-07-1982,343,322.06,85941.95,3215.26
13-07-1982,352.5,330.98,87208.04,3252.87
14-07-1982,352.75,331.21,90605.56,3387.91
15-07-1982,350.25,328.87,89021.7,3337.61
16-07-1982,347,325.81,87804.78,3311.83
19-07-1982,347.5,326.2,89036.06,3343.88
20-07-1982,347.75,326.44,87310.78,3279.58
21-07-1982,366.5,344.04,90915.56,3417.83
22-07-1982,353,331.36,90318.89,3405.93
23-07-1982,363.25,340.99,90615.72,3427.74
26-07-1982,352.25,323.75,89604.05,3377.85
27-07-1982,351.25,322.83,88701,3344.1
28-07-1982,347,318.93,88209.06,3306.47
29-07-1982,342.5,314.79,86959.14,3243
30-07-1982,342.9,315.16,88186.86,3265.37
02-08-1982,351.35,326.55,90361.81,3347.1
03-08-1982,349.25,324.6,91535.93,3381.78
04-08-1982,346.25,321.81,90520.81,3341.48
05-08-1982,346.5,322.04,90135.45,3355.28
06-08-1982,344.75,320.42,90137.56,3329.53
09-08-1982,336,321.8,88497.26,3243.9
10-08-1982,338.25,323.95,87679.69,3228.38
11-08-1982,333.5,319.4,87713.25,3195.86
12-08-1982,334.75,320.6,87859.75,3201.88
13-08-1982,338,323.71,88539.75,3237.5
16-08-1982,341.75,326.75,88953.17,3205.68
17-08-1982,337.75,322.92,89508.53,3230.55
18-08-1982,357.75,342.05,91341.93,3351.66
19-08-1982,356.65,340.99,91865.99,3396.44
20-08-1982,386.5,369.53,96654.89,3613.13
23-08-1982,394.5,369.83,97146.19,3608.28
24-08-1982,407.75,382.25,103544.35,3870.56
25-08-1982,401,375.92,99157.2,3725.41
26-08-1982,417,390.92,105768.25,3965.69
27-08-1982,418,394.47,109085.29,4076.92
30-08-1982,418,394.47,109085.29,4076.92
31-08-1982,411.5,388.34,107111.55,3933.3
01-09-1982,405.25,382.44,104749.1,3885.25
02-09-1982,409.75,386.69,104371.32,3893.5
03-09-1982,455,429.39,117227.35,4374.67
06-09-1982,474,450.17,118292.29,4409.67
07-09-1982,481,456.82,125941.43,4692.06
08-09-1982,458,434.97,121744.03,4518.58
09-09-1982,466,442.57,123995.17,4583.69
10-09-1982,453,430.22,117747.55,4333.37
13-09-1982,439,422.74,116258.07,4258.06
14-09-1982,454.25,437.43,118954.45,4356.16
15-09-1982,443.25,426.84,117197.68,4290.6
16-09-1982,448.5,431.89,117691.21,4309.9
17-09-1982,441.5,425.15,117161.67,4291.6
20-09-1982,424.25,404.96,112328.03,4100.47
21-09-1982,426.5,407.11,112799.78,4101.08
22-09-1982,443.75,423.58,115974.32,4248.1
23-09-1982,435.85,416.03,115815.92,4220.04
24-09-1982,431,411.41,117005.45,4232.99
27-09-1982,413.75,399.55,111155.03,4005.71
28-09-1982,410.5,396.41,110467.48,3975.71
29-09-1982,409.75,395.68,111045.85,4012.98
30-09-1982,397,383.37,105866.82,3824.8
01-10-1982,402,388.2,107014.53,3855.66
04-10-1982,387.5,377.79,107322.54,3801.15
05-10-1982,390.25,380.47,106164.12,3760.92
06-10-1982,404,393.88,110226.85,3895.39
07-10-1982,418.5,408.01,112879.33,4025.02
08-10-1982,433,422.15,116902.55,4237.43
11-10-1982,430,414.13,114219.79,4155.74
12-10-1982,441.25,424.97,116064.66,4236.11
13-10-1982,428.75,412.93,114340.98,4145.72
14-10-1982,448,431.47,120105.61,4335.69
15-10-1982,432.5,416.54,117929.86,4228.15
18-10-1982,428.25,415.59,114620.39,4115.09
19-10-1982,441.5,428.45,117851.14,4247.34
20-10-1982,422,409.53,116385.06,4172.76
21-10-1982,432.5,419.72,118023.45,4199.52
22-10-1982,428,415.35,116561.72,4126.15
25-10-1982,418.6,412.19,116673.44,4093.58
26-10-1982,419.25,412.83,115144.29,4052.73
27-10-1982,417.75,411.35,116415.09,4106.37
28-10-1982,418.25,411.85,115979.61,4075.5
29-10-1982,423.25,416.77,116886.83,4108.4
01-11-1982,427.25,420.97,117802.16,4128.78
02-11-1982,431,424.67,118857.84,4189.02
03-11-1982,427.5,421.22,119957.83,4217.53
04-11-1982,424.75,418.51,118191.37,4158.64
05-11-1982,417.5,411.37,116878.36,4132.58
08-11-1982,407.25,408.35,113345.05,3994.41
09-11-1982,409.25,410.36,111391.58,3993.32
10-11-1982,411,412.11,110337.25,4007.61
11-11-1982,401.25,402.34,108742.54,3972.61
12-11-1982,398,399.08,107166.64,3911.24
15-11-1982,403.25,407.23,108180.24,3968.26
16-11-1982,407.5,411.52,106604.21,3972.5
17-11-1982,412.5,416.57,108626.39,4071.31
18-11-1982,408.5,412.53,107596.89,4007.4
19-11-1982,417.6,421.72,107490.87,4055.21
22-11-1982,410.5,405.42,105326.91,4049.74
23-11-1982,406,400.98,104123.8,3963.3
24-11-1982,409.25,404.19,101346.52,3953.91
25-11-1982,410.5,405.42,102307.25,4046.96
26-11-1982,417.75,412.58,103490.01,4020.11
29-11-1982,434,421.3,107191.77,4159.68
30-11-1982,436,423.24,107082.97,4127.57
01-12-1982,440.25,427.36,109831.13,4248.24
02-12-1982,446.25,433.19,108557.9,4198.99
03-12-1982,441.25,428.33,108630.81,4249.3
06-12-1982,445.25,427.7,108665.56,4283.75
07-12-1982,454.5,436.58,111122.56,4412.15
08-12-1982,445,427.46,108746.44,4381.05
09-12-1982,437.5,420.25,108567.5,4286.46
10-12-1982,435.75,418.57,107811.46,4267.92
13-12-1982,438.75,429.59,108170.84,4252.99
14-12-1982,449.4,440.01,109832.34,4358.26
15-12-1982,437.5,428.36,106640.22,4234.91
16-12-1982,440.25,431.05,107414.09,4267.7
17-12-1982,437,427.87,107182.06,4291.12
20-12-1982,440.25,420.72,107614.39,4260.87
21-12-1982,442.25,422.63,107049.57,4312.16
22-12-1982,447.25,427.41,107778.02,4354.9
23-12-1982,445.75,425.98,106005.13,4345.18
24-12-1982,445.75,425.98,106679.33,4329.7
27-12-1982,445.75,425.98,106679.33,4329.7
28-12-1982,445.75,425.98,106679.33,4329.7
29-12-1982,460.5,440.08,104475.42,4307.2
30-12-1982,456.9,436.63,104968.21,4321.81
31-12-1982,456.9,429.9,105366.41,4320.02
03-01-1983,456.9,429.9,105366.41,4320.02
04-01-1983,449.5,422.94,102772.73,4334.15
05-01-1983,454,422.82,104143.69,4393.94
06-01-1983,454.5,422.79,105139.29,4456
07-01-1983,465,431.46,103950.74,4390.96
10-01-1983,474,439.23,109929.37,4611.82
11-01-1983,484.5,450.17,112238.39,4784.73
12-01-1983,480.5,446.46,111331.98,4726.51
13-01-1983,488.25,454.11,112686.1,4797.19
14-01-1983,483.25,451.6,111529.17,4722.73
17-01-1983,498.5,465.93,113624.62,4837.61
18-01-1983,485,459.69,112984.62,4781.93
19-01-1983,495.5,473.44,116799.2,4870.57
20-01-1983,487.25,467.26,114733.3,4788.12
21-01-1983,485,467.8,115902.53,4846.29
24-01-1983,476,464.11,114486.07,4693.7
25-01-1983,488.75,469.03,114465.7,4748.68
26-01-1983,486.5,467.24,115023.86,4770.12
27-01-1983,496.5,477.08,116032.8,4863.27
28-01-1983,493.75,475.43,116391.73,4865.53
31-01-1983,499.5,486.07,120786.22,5003.53
01-02-1983,508.5,494.63,121619.73,5017.47
02-02-1983,498.25,490.42,120768.4,4952.47
03-02-1983,503.5,490.98,120942.33,5012.12
04-02-1983,498.5,488.39,120510.46,4980.56
07-02-1983,490.25,476.52,116432.61,4830.03
08-02-1983,497.25,480.24,117868.41,4900.26
09-02-1983,492.25,473.6,116506.49,4847.31
10-02-1983,496,474.18,116871,4877.3
11-02-1983,504.5,480.54,119540.59,4962.24
14-02-1983,500.5,479.3,118740.67,4944.82
15-02-1983,509.25,485.48,119621.13,5042.87
